Header,GPSWeek,GPSTime,Heading,Pitch,Roll,gyrox,gyroy,gyroz,accx,accy,accz,Lattitude,Longitude,Altitude,Ve,Vn,Vu,V,NSV1,NSV2,Status,Age,Warming*Cs,
$GPCHC,2125,119817.8,14.38,5.72,-0.92,-13.69,-55.3,-49.42,0.0292,0.1819,1.8151,32.02804056,118.8578271,31.54,-0.286,-0.749,0.232,0.801,16,11,91,1,2*5B,
$GPCHC,2125,119818,22.22,1.54,3.04,-2.79,-10.11,-41.05,-0.0795,0.0404,1.4977,32.02803986,118.8578258,31.52,-0.611,-0.208,0.049,0.645,16,10,91,1,2*6B,
$GPCHC,2125,119818.2,26.35,11.44,12.36,9.09,0.29,-9.34,-0.1863,0.1761,0.85,32.02803917,118.8578244,31.57,-0.707,-0.294,0.026,0.766,15,10,91,1,2*6F,
$GPCHC,2125,119818.4,12.04,1.23,-7.64,5.58,1.05,-1.52,0.1159,0.0188,0.8647,32.02803865,118.8578234,31.55,-0.409,-0.249,-0.06,0.479,18,13,91,1,2*41,
$GPCHC,2125,119818.6,13.52,-5.68,7.68,0.5,-9.77,-3.35,-0.1477,-0.1099,1.0955,32.0280383,118.8578229,31.56,-0.227,-0.157,0.072,0.276,17,13,91,0,2*41,
$GPCHC,2125,119818.8,16.19,5.37,-6.51,6.56,-22.64,-4.67,0.0716,0.0594,0.6281,32.02803783,118.8578222,31.53,-0.367,-0.311,-0.077,0.481,17,11,91,1,2*5D,
$GPCHC,2125,119819.2,16.06,-0.29,5.76,-2.17,5.41,28.16,-0.108,-0.0055,1.0705,32.0280362,118.8578202,31.54,-0.397,-0.528,0.149,0.661,17,12,91,1,2*59,
$GPCHC,2125,119819.8,35.57,-2.92,-1.17,-4.4,8.8,-26.24,0.0198,-0.0494,0.9675,32.02803344,118.8578184,31.54,-0.46,-0.323,0.053,0.562,18,12,51,1,2*7E,
$GPCHC,2125,119820,35.57,-2.49,2.74,-10.44,13.2,-4.48,-0.0468,-0.0426,0.9777,32.02803279,118.8578175,31.51,-0.456,-0.276,-0.191,0.533,17,12,51,1,2*6C,
$GPCHC,2125,119820.2,41.08,3.22,-0.34,6.4,13.6,-6.29,0.0043,0.0405,0.7207,32.02803233,118.8578167,31.52,-0.23,-0.294,-0.128,0.373,17,11,51,1,2*71,
$GPCHC,2125,119820.4,41.96,-6.4,-2.13,-7.82,18.49,-5.99,0.0306,-0.0924,0.8229,32.02803164,118.857816,31.51,-0.459,-0.431,-0.222,0.63,18,12,51,1,2*5A,
$GPCHC,2125,119820.6,43.62,-9.55,0.52,-5.2,-3.19,-13.13,-0.0084,-0.1568,0.9316,32.02803103,118.857815,31.5,-0.429,-0.353,0.005,0.555,18,12,51,0,2*53,
$GPCHC,2125,119820.8,45.95,-5.98,-1.16,-0.1,-23.25,-13.69,0.0147,-0.0762,0.727,32.02803024,118.8578139,31.51,-0.626,-0.437,0.187,0.764,18,10,51,1,2*6C,
$GPCHC,2125,119821,45.95,3.31,8.38,-7.62,-24.33,-46.79,-0.1942,0.077,1.3191,32.02802933,118.8578127,31.51,-0.516,-0.531,-0.016,0.741,18,10,51,1,2*46,
$GPCHC,2125,119821.2,54.34,8.51,16.41,-2.45,-3.85,-31.63,-0.3228,0.1711,1.0964,32.02802902,118.8578111,31.53,-0.65,-0.066,-0.033,0.654,18,11,51,1,2*42,
$GPCHC,2125,119821.6,60.5,1.35,-3.88,1.94,-1.68,5.55,0.0693,0.0242,1.0219,32.02802945,118.8578096,31.52,-0.123,0.231,-0.056,0.261,18,12,51,0,2*61,
$GPCHC,2125,119822,66.86,1.32,-1.12,0.13,-0.8,-1.29,0.0201,0.0236,1.0262,32.02802948,118.8578097,31.53,0.032,0.018,0.027,0.037,18,12,51,1,2*44,
$GPCHC,2125,119822.4,66.65,-2.58,-2.82,0.45,-0.98,-6.26,0.0494,-0.0452,1.0035,32.02802951,118.8578096,31.52,-0.015,0.027,0.015,0.031,18,12,51,1,2*6A,
$GPCHC,2125,119822.6,66.65,1.28,-1.84,2.1,-1.45,-4.44,0.0324,0.0226,1.0116,32.02802955,118.8578095,31.52,-0.027,0.053,0.091,0.06,18,12,51,0,2*6B,
$GPCHC,2125,119823,69.27,1.28,-1.25,-1.98,-1.98,-6.07,0.0217,0.0223,0.9981,32.02802967,118.8578094,31.52,0.015,0.067,0.023,0.069,18,12,51,1,2*65,
$GPCHC,2125,119823.4,69.79,1.65,-2.08,1.74,0.21,-5.73,0.0356,0.0282,0.978,32.0280299,118.8578094,31.52,0.004,0.029,0.056,0.029,18,11,51,1,2*69,
$GPCHC,2125,119823.8,73.86,1.39,-3.11,-1.22,-0.69,-7.31,0.0544,0.0243,1.0008,32.02803012,118.8578095,31.52,0.007,0.063,-0.069,0.063,18,13,51,1,2*44,
$GPCHC,2125,119824,76.42,-4.06,-1.97,-0.67,-1.95,-10.34,0.0351,-0.0726,1.0229,32.02803024,118.8578095,31.52,0.002,0.076,-0.078,0.076,18,13,51,1,2*7B,
$GPCHC,2125,119824.2,75.64,-1.23,-5.02,5.39,-3.17,0.38,0.0889,-0.0218,1.0117,32.02803028,118.8578095,31.52,-0.041,-0.021,0.013,0.046,18,14,51,1,2*6B,
$GPCHC,2125,119824.6,79.1,-8.28,-3.9,0.94,-1.73,-0.22,0.0719,-0.1539,1.0555,32.02803048,118.8578085,31.5,-0.311,0.155,-0.137,0.347,18,13,51,0,2*47,
$GPCHC,2125,119824.8,79.59,0.05,-10.63,2.61,-5.61,14.59,0.1558,0.0007,0.83,32.02803049,118.8578079,31.51,-0.275,0.048,0.032,0.279,18,12,51,1,2*40,
$GPCHC,2125,119825,78.3,6.91,-3.82,7.2,22.8,69.06,0.0878,0.1596,1.3145,32.02803008,118.8578067,31.5,-0.54,-0.223,-0.049,0.584,18,14,51,1,2*6C,
$GPCHC,2125,119825.2,68.26,-1.85,1.22,-1.91,17,56.44,-0.0297,-0.0449,1.3913,32.028029,118.8578058,31.5,-0.531,-0.874,-0.159,1.023,18,12,51,1,2*4A,
$GPCHC,2125,119825.4,54.77,1.88,6.23,8.35,-5.35,-7.05,-0.1516,0.0458,1.3878,32.02802766,118.8578055,31.49,-0.183,-0.834,-0.062,0.853,17,15,51,1,2*6F,
$GPCHC,2125,119825.6,54.77,6.39,0.91,-12.45,9.39,-14.4,-0.021,0.1473,1.3151,32.02802684,118.8578047,31.5,-0.571,-0.335,-0.172,0.662,17,15,51,0,2*67,
$GPCHC,2125,119825.8,51.94,5.14,-3.81,5.4,-8.99,-7.32,0.0595,0.0806,0.8942,32.02802654,118.8578036,31.51,-0.455,-0.166,-0.04,0.485,17,15,51,1,2*60,
$GPCHC,2125,119826.2,58.77,-2.48,-11.54,0.88,7.06,-6.33,0.1059,-0.0229,0.5184,32.02802559,118.8578013,31.54,-0.521,-0.275,0.1,0.59,17,11,51,1,2*52,
$GPCHC,2125,119826.4,58.77,5.48,1.38,6.36,10.37,-6.04,-0.0207,0.0826,0.8603,32.02802499,118.8578001,31.52,-0.566,-0.371,0.046,0.677,17,11,51,1,2*50,
$GPCHC,2125,119826.8,61.92,-1.79,-4.13,-5.46,-10.9,-7.83,0.045,-0.0195,0.624,32.02802404,118.8577975,31.53,-0.777,-0.261,-0.107,0.82,17,14,51,1,2*78,
$GPCHC,2125,119827,62.16,-4.94,13.18,2.21,-0.54,-2.9,-0.1979,-0.075,0.8452,32.02802346,118.857796,31.52,-0.71,-0.279,0.234,0.763,17,13,51,1,2*7F,
$GPCHC,2125,119827.4,66.46,2.34,-17.76,-4.02,-16.68,-5.52,0.2262,0.0303,0.706,32.02802264,118.857793,31.51,-0.595,-0.272,0.055,0.654,18,11,51,1,2*66,
$GPCHC,2125,119827.6,65.58,-1.3,-1.19,-0.85,5.3,-6.77,0.0209,-0.0228,1.0059,32.02802213,118.8577914,31.54,-0.779,-0.221,0.169,0.81,17,11,51,0,2*4E,
$GPCHC,2125,119827.8,65.58,0.67,13.72,1.7,-19.99,-15.71,-0.3174,0.0157,1.3001,32.02802176,118.8577898,31.56,-0.85,-0.244,-0.058,0.884,17,11,51,1,2*5B,
$GPCHC,2125,119828,70.37,3.35,-4.15,-13.24,-40.43,-17.79,0.1052,0.085,1.4498,32.02802137,118.8577882,31.53,-0.848,-0.131,-0.058,0.858,17,14,51,1,2*73,
$GPCHC,2125,119828.4,77.62,0.15,9.39,-6.54,3.52,-16.53,-0.2537,0.0041,1.5335,32.028021,118.8577847,31.49,-0.883,-0.162,0.329,0.898,17,12,51,1,2*78,
$GPCHC,2125,119828.6,83.44,2.64,7.75,-5.61,-14.84,-6.55,-0.2065,0.0707,1.5178,32.02802116,118.8577831,31.51,-0.811,0.153,0.327,0.825,17,12,51,0,2*75,
$GPCHC,2125,119828.8,84.48,2.42,25.21,1.87,-9.46,-2.9,-0.5774,0.0572,1.2264,32.02802107,118.8577813,31.47,-0.841,-0.035,-0.19,0.842,17,11,51,1,2*5D,
$GPCHC,2125,119829.2,85.48,3.88,14,6.57,-1.49,1.81,-0.2054,0.0576,0.8237,32.02802072,118.8577776,31.48,-0.886,-0.114,-0.076,0.894,17,12,51,1,2*7C,
$GPCHC,2125,119829.4,85.48,-10.67,7.4,-2.71,4.24,0.67,-0.1273,-0.1864,0.9808,32.02802055,118.8577758,31.48,-0.806,-0.161,-0.044,0.822,19,12,51,1,2*77,
$GPCHC,2125,119829.6,82.74,4.31,-5.23,8.69,6.87,4.09,0.0646,0.0534,0.7057,32.02802041,118.857774,31.46,-0.841,-0.117,-0.151,0.849,18,12,51,1,2*68,
$GPCHC,2125,119830,83.48,-6.56,-7.84,8.02,3.17,23.95,0.1293,-0.109,0.9394,32.02801981,118.8577707,31.48,-0.605,-0.116,0.026,0.616,18,12,51,1,2*76,
$GPCHC,2125,119830.4,74.96,-2.9,-12.18,3.61,-0.65,6.65,0.2376,-0.0571,1.101,32.02801861,118.8577675,31.46,-0.732,-0.306,0.37,0.794,20,10,51,1,2*5D,
$GPCHC,2125,119830.6,71.48,2.62,-9.69,-0.93,4.82,5.64,0.2255,0.0614,1.3208,32.02801813,118.8577658,31.44,-0.885,-0.264,-0.083,0.924,20,11,51,0,2*4C,
$GPCHC,2125,119830.8,72.16,3.13,-14.26,-10.82,16.71,18.34,0.3144,0.0698,1.2373,32.02801759,118.857764,31.44,-0.796,-0.366,0.113,0.876,19,12,51,1,2*6F,
$GPCHC,2125,119831,67.74,3.13,-10.62,2.64,-12.66,14.98,0.2555,0.0759,1.3632,32.02801706,118.8577626,31.47,-0.675,-0.354,0.196,0.762,19,11,51,1,2*5A,
$GPCHC,2125,119831.2,66.45,5.17,-9.17,7.38,8.84,6.34,0.1562,0.0887,0.9682,32.02801629,118.857761,31.4,-0.762,-0.457,-0.566,0.889,19,13,51,1,2*6A,
$GPCHC,2125,119831.8,65.15,1.64,-3,-2.78,-1.94,-0.2,0.0392,0.0215,0.7482,32.02801445,118.8577562,31.36,-0.752,-0.182,-0.329,0.774,19,14,51,1,2*4C,
$GPCHC,2125,119832,65.71,5.19,-2.79,-2.45,3.66,-9.27,0.0363,0.0677,0.7443,32.02801373,118.8577546,31.37,-0.695,-0.376,0.041,0.791,19,14,51,1,2*4B,
$GPCHC,2125,119832.4,68.15,6.73,-8.28,-7.71,-11.52,-12.35,0.1666,0.1365,1.1445,32.0280131,118.8577513,31.35,-0.738,-0.039,0.029,0.739,16,13,51,1,2*6A,
$GPCHC,2125,119832.6,72.87,12.72,-8.49,-1.67,-20.34,-3.97,0.0803,0.1229,0.5384,32.02801299,118.8577498,31.34,-0.837,-0.032,-0.2,0.838,16,9,51,0,2*71,
$GPCHC,2125,119832.8,72.87,2.04,0.22,3.68,-11.12,-3.82,-0.0024,0.0217,0.6087,32.02801256,118.8577479,31.36,-1.008,-0.11,-0.23,1.014,16,9,51,1,2*67,
$GPCHC,2125,119833,75.32,-2.82,-4.97,1.37,-7.91,-4.53,0.0652,-0.0372,0.7505,32.02801214,118.8577461,31.39,-0.892,-0.255,0.35,0.928,16,10,51,1,2*48,
$GPCHC,2125,119833.6,76.52,-1.32,-7.41,-2.1,1.43,-1.08,0.1651,-0.0295,1.2701,32.02801127,118.8577408,31.37,-0.819,-0.172,0.294,0.837,16,10,51,0,2*4C,
$GPCHC,2125,119833.8,77.74,-0.9,-8.67,2.27,1.09,1.34,0.1974,-0.0205,1.2945,32.02801094,118.8577391,31.37,-0.733,-0.198,0.013,0.759,16,10,51,1,2*46,
$GPCHC,2125,119834,77.74,-1.57,-3.66,-2.45,-9.57,1.18,0.1018,-0.0438,1.5905,32.02801064,118.8577371,31.37,-0.976,-0.23,0.095,1.003,15,10,51,1,2*46,
$GPCHC,2125,119834.6,78.44,3.35,-6.27,0.02,17.87,2.63,0.1373,0.0736,1.2494,32.02800957,118.8577318,31.32,-0.825,-0.126,-0.247,0.834,18,11,51,0,2*5F,
$GPCHC,2125,119834.8,71.77,0.72,-13.57,4,13.54,4.21,0.2437,0.013,1.0096,32.02800909,118.85773,31.34,-0.79,-0.251,0.12,0.829,18,10,51,1,2*4C,
$GPCHC,2125,119835,71.77,4.85,-32.32,-4.89,13.11,1.53,0.5437,0.0862,0.8593,32.02800863,118.8577282,31.35,-0.82,-0.249,0.027,0.857,17,10,51,1,2*6B,
$GPCHC,2125,119835.2,72.18,-0.56,-10.9,-1.9,-0.14,4.17,0.1824,-0.0094,0.9468,32.02800814,118.8577264,31.38,-0.88,-0.324,-0.108,0.938,17,11,51,1,2*50,
$GPCHC,2125,119835.4,72.18,-2.79,-8.09,2.47,-28.78,3.32,0.165,-0.0571,1.1613,32.02800764,118.8577247,31.38,-0.802,-0.309,0.188,0.859,17,11,51,1,2*56,
$GPCHC,2125,119835.6,73.29,1.22,-5.24,-2.86,-17.41,5.17,0.1161,0.027,1.2668,32.02800728,118.8577229,31.36,-0.909,-0.216,-0.063,0.934,17,11,51,0,2*54,
$GPCHC,2125,119835.8,72.59,2.04,-0.18,-5.1,-17.75,6.7,0.0042,0.0464,1.3057,32.02800679,118.8577211,31.38,-0.849,-0.245,0.215,0.884,17,12,51,1,2*77,
$GPCHC,2125,119836,72.59,-3.91,0.31,5.77,15.97,5.14,-0.0047,-0.0596,0.8728,32.02800626,118.8577194,31.35,-0.854,-0.259,-0.217,0.893,17,12,51,1,2*5B,
$GPCHC,2125,119836.4,69.56,-3.97,-6.48,2.88,-20.64,3.3,0.1018,-0.0626,0.8961,32.02800511,118.857716,31.35,-0.903,-0.365,-0.091,0.974,18,13,51,1,2*72,
$GPCHC,2125,119836.6,69.56,4.6,-9.71,-0.25,-27.2,5.26,0.1293,0.0617,0.7556,32.02800458,118.8577143,31.34,-0.783,-0.276,-0.221,0.831,18,13,51,0,2*5E,
$GPCHC,2125,119837,68.85,11.3,-7.73,-5.55,-22.83,5.88,0.2344,0.3481,1.7269,32.02800331,118.8577108,31.34,-0.871,-0.333,-0.023,0.933,18,14,51,1,2*6C,
$GPCHC,2125,119837.4,65.84,1.05,-6.75,-11.47,-8.29,10.95,0.13,0.0203,1.0991,32.028002,118.8577073,31.33,-0.749,-0.31,0.25,0.811,19,12,51,1,2*47,
$GPCHC,2125,119837.8,62.75,2.78,10.97,15.39,12.39,6.67,-0.1552,0.0396,0.8009,32.02800066,118.8577046,31.34,-0.797,-0.433,-0.058,0.907,19,12,51,1,2*55,
$GPCHC,2125,119838,62.75,1.26,3.06,-1.41,11.5,1.87,-0.0437,0.018,0.8167,32.02799986,118.857703,31.32,-0.891,-0.414,-0.429,0.982,18,12,51,1,2*71,
$GPCHC,2125,119838.6,60.14,1.75,9.37,5.59,-7.39,3.91,-0.1816,0.034,1.1003,32.02799746,118.8576982,31.34,-0.743,-0.388,0.169,0.838,18,13,51,0,2*6E,
$GPCHC,2125,119839,57.36,3.76,-1.38,0.87,3.82,1.57,0.0209,0.0571,0.8684,32.0279957,118.8576951,31.3,-0.614,-0.559,-0.081,0.831,18,13,51,1,2*6B,
$GPCHC,2125,119839.2,57.26,1.66,-7.78,-5.5,-1.55,1.12,0.075,0.0161,0.5494,32.02799479,118.8576936,31.3,-0.761,-0.452,-0.337,0.885,18,13,51,1,2*6B,
$GPCHC,2125,119839.4,58.02,9.88,6.89,-6.37,-19.13,0.18,-0.06,0.0871,0.4967,32.02799392,118.8576919,31.29,-0.732,-0.545,0.028,0.913,19,16,51,1,2*76,
$GPCHC,2125,119839.6,58.02,-0.84,0.1,-2.25,-15.03,0.98,-0.0011,-0.0097,0.6662,32.02799293,118.8576906,31.32,-0.587,-0.592,0.108,0.834,19,16,51,1,2*78,
$GPCHC,2125,119839.8,56.11,3.24,2.26,1.07,-16.69,0.97,-0.0318,0.0457,0.8061,32.0279921,118.8576889,31.28,-0.782,-0.431,-0.206,0.893,18,15,51,1,2*71,
$GPCHC,2125,119840,56.11,-3.47,-1.08,1.08,-12.25,-2.69,0.0184,-0.0592,0.9749,32.02799117,118.8576874,31.29,-0.82,-0.493,0.014,0.956,18,15,51,1,2*7E,
$GPCHC,2125,119840.6,56.73,1.72,-14.38,-1.71,-1.29,-3.86,0.3296,0.0398,1.2858,32.0279887,118.8576828,31.25,-0.76,-0.307,-0.358,0.82,20,13,51,0,2*76,
$GPCHC,2125,119840.8,59.58,-1.7,1.29,-1.99,-22.48,-7.25,-0.024,-0.0318,1.071,32.02798796,118.8576813,31.22,-0.72,-0.37,-0.325,0.809,20,13,51,1,2*76,
$GPCHC,2125,119841,59.58,-3.62,9.59,3.22,10.63,-8.06,-0.1565,-0.0594,0.9259,32.02798721,118.8576796,31.25,-0.712,-0.369,0.3,0.802,19,13,51,1,2*5B,
$GPCHC,2125,119841.2,60.79,0.21,-3.23,-0.87,20.13,-5.12,0.0919,0.0059,1.6293,32.02798669,118.857678,31.26,-0.725,-0.307,-0.001,0.788,18,13,51,1,2*56,
$GPCHC,2125,119841.4,60.57,2.64,5.04,-0.44,-13.05,-3.95,-0.1121,0.0588,1.2714,32.02798606,118.8576765,31.28,-0.647,-0.448,0.107,0.787,20,13,51,1,2*58,
$GPCHC,2125,119841.6,61.67,-2.27,4.18,4.72,-9.61,-2.21,-0.0618,-0.0336,0.8448,32.02798541,118.8576748,31.26,-0.865,-0.314,-0.333,0.92,20,13,51,0,2*65,
$GPCHC,2125,119841.8,62.36,7.69,-0.68,2.29,-11.28,-0.37,0.0125,0.1437,1.0641,32.02798469,118.8576732,31.28,-0.792,-0.27,-0.033,0.837,20,12,51,1,2*53,
$GPCHC,2125,119842,61.01,6.34,4.09,-0.17,-18.31,0.37,-0.0813,0.1269,1.1388,32.02798395,118.8576715,31.25,-0.867,-0.403,-0.409,0.956,20,12,51,1,2*58,
$GPCHC,2125,119842.2,62.19,0.35,14.76,1.02,-11.98,1.43,-0.3041,0.0073,1.1543,32.02798329,118.8576696,31.25,-0.928,-0.358,-0.04,0.994,18,12,51,1,2*4B,
$GPCHC,2125,119842.4,65.22,-2.09,5.4,-4.34,-19.87,0.41,-0.1011,-0.0392,1.07,32.02798276,118.8576678,31.24,-0.916,-0.325,-0.002,0.972,19,12,51,1,2*59,
$GPCHC,2125,119842.6,66.51,-1.15,10.11,-4.81,-20.86,-2.19,-0.1889,-0.0215,1.0591,32.02798207,118.8576661,31.21,-0.776,-0.391,0.023,0.869,18,11,51,0,2*65,
$GPCHC,2125,119842.8,64.56,-2.44,8.56,-3.92,-30.37,0.02,-0.1498,-0.0429,0.9946,32.02798133,118.8576644,31.23,-0.713,-0.41,0.244,0.823,18,12,51,1,2*75,
$GPCHC,2125,119843,64.82,-3.47,12.32,2.65,-18.62,-0.88,-0.2177,-0.0618,0.9968,32.02798062,118.8576626,31.22,-0.762,-0.42,0.133,0.87,18,12,51,1,2*47,
$GPCHC,2125,119843.6,64.94,5.3,8.92,-13.56,-8.83,3.07,-0.1396,0.0835,0.8899,32.02797858,118.8576576,31.22,-0.8,-0.418,-0.062,0.902,19,11,51,0,2*55,
$GPCHC,2125,119843.8,63.51,5.3,0.82,10.09,-8.75,4.03,-0.0088,0.0572,0.6166,32.02797775,118.857656,31.24,-0.67,-0.546,0.224,0.865,17,11,51,1,2*5D,
$GPCHC,2125,119844,60.83,-3.81,-3.24,1.33,-1.8,22.97,0.058,-0.0684,1.0261,32.02797701,118.8576545,31.22,-0.767,-0.417,0.001,0.873,17,10,51,1,2*5F,
$GPCHC,2125,119844.4,52,-7.61,-5.85,0.3,-4.71,21.92,0.0952,-0.1248,0.9293,32.02797515,118.8576523,31.24,-0.458,-0.516,0.411,0.69,16,11,51,1,2*55,
$GPCHC,2125,119844.6,47.84,3.28,-8.79,4.42,26,7.51,0.2103,0.0788,1.3607,32.02797389,118.8576516,31.26,-0.217,-0.694,-0.047,0.727,15,10,51,0,2*51,
$GPCHC,2125,119844.8,46.22,0.27,2,-1.04,23.22,-0.34,-0.0402,0.0054,1.1487,32.02797279,118.8576504,31.22,-0.554,-0.678,-0.081,0.876,15,9,51,1,2*68,
$GPCHC,2125,119845,46.89,1.37,0.61,0.96,13.03,1.04,-0.0096,0.0214,0.8952,32.02797152,118.8576491,31.22,-0.701,-0.666,0.033,0.967,15,9,51,1,2*46,
$GPCHC,2125,119845.2,43.66,2.98,3.42,-1.93,39.08,-3.96,-0.0642,0.056,1.0741,32.02797031,118.857648,31.21,-0.5,-0.644,0.185,0.815,14,8,51,1,2*44,
$GPCHC,2125,119845.4,44.51,0.95,5.13,7.54,18.22,0.26,-0.0885,0.0164,0.9848,32.02796908,118.8576467,31.22,-0.684,-0.674,0.046,0.961,16,8,51,1,2*4E,
$GPCHC,2125,119846,55.71,3.99,-6.93,0.55,3.28,-8.56,0.0694,0.0401,0.5713,32.02796581,118.8576427,31.2,-0.699,-0.643,-0.263,0.95,14,6,51,1,2*7C,
$GPCHC,2125,119846.4,66.02,-10.97,-11.09,-5.06,-13.4,-10.21,0.1432,-0.1443,0.7309,32.02796401,118.85764,31.22,-0.613,-0.399,0.079,0.731,16,5,91,1,2*50,
$GPCHC,2125,119846.6,66.02,-1,6.68,-0.22,-18.42,-24.26,-0.1131,-0.0169,0.9656,32.02796329,118.8576387,31.22,-0.685,-0.42,0.132,0.803,16,5,91,0,2*55,
$GPCHC,2125,119846.8,71.95,-2.35,-9.27,5.83,-24.86,-17.79,0.1026,-0.0262,0.6288,32.02796261,118.8576371,31.23,-0.733,-0.476,-0.057,0.874,16,5,91,1,2*55,
$GPCHC,2125,119847,69.01,-1.15,4.53,7.02,-5.36,-17.35,-0.0837,-0.0212,1.0569,32.02796209,118.8576356,31.21,-0.709,-0.365,-0.222,0.798,16,5,91,1,2*63,
$GPCHC,2125,119847.2,72.91,-4.89,-2.67,1.76,-29.46,-11.95,0.0316,-0.0579,0.6762,32.02796162,118.8576339,31.24,-0.896,-0.236,-0.033,0.927,16,5,91,1,2*5D,
$GPCHC,2125,119847.4,86.06,-3.65,-8.58,-8.32,-21.69,-11.02,0.1667,-0.0712,1.1044,32.02796113,118.8576325,31.25,-0.669,-0.311,0.407,0.738,17,7,91,1,2*51,
$GPCHC,2125,119847.6,84.33,-0.76,4.07,-2.43,-34.57,-0.04,-0.0684,-0.0127,0.9606,32.02795553,118.8576317,33.42,-0.759,-0.114,0.474,0.767,17,7,91,0,2*6E,
$GPCHC,2125,119847.8,86.7,-1.72,8.55,3.87,-13.78,-0.26,-0.1633,-0.033,1.0866,32.02795498,118.85763,33.38,-0.863,-0.421,-0.299,0.96,16,7,91,1,2*64,
$GPCHC,2125,119848,82.24,-1.58,3.53,-1.16,-27.12,-1.13,-0.0528,-0.0237,0.8576,32.02795448,118.8576282,33.41,-0.822,-0.245,0.564,0.858,16,7,91,1,2*6F,
$GPCHC,2125,119848.4,89.14,-2.44,6.58,1.18,-18.2,-3.55,-0.0882,-0.0328,0.7647,32.02795353,118.8576247,33.41,-0.805,-0.177,0.473,0.825,18,8,91,1,2*44,
$GPCHC,2125,119848.6,88.18,4.44,9.16,0.73,-12.57,2.35,-0.1246,0.0608,0.7728,32.02795286,118.8576231,33.29,-0.807,-0.428,-0.102,0.913,17,8,91,0,2*4A,
$GPCHC,2125,119848.8,202.49,4.27,7.97,-5.52,-26.53,3.49,-0.1143,0.0615,0.8162,32.0279524,118.8576213,33.31,-0.701,-0.312,0.16,0.768,14,4,51,1,2*76,
$GPCHC,2125,119849,27.21,2.23,4.41,9.07,-4.78,-0.86,-0.0875,0.0445,1.1362,32.02795181,118.8576195,33.35,-0.904,-0.321,0.625,0.96,12,4,51,1,2*7A,
$GPCHC,2125,119849.2,202.07,0.69,9.98,0.77,3.11,6.13,-0.1608,0.0112,0.914,32.02795121,118.8576175,33.3,-1.099,-0.331,-0.323,1.147,12,4,51,1,2*6E,
$GPCHC,2125,119849.4,0,-2.02,-19.2,3.03,4.94,20.27,0.29,-0.0312,0.833,32.02795065,118.857616,33.33,-0.734,-0.41,-0.009,0.84,17,3,91,1,2*63,
$GPCHC,2125,119849.6,0,2.9,4.07,-0.77,-1.24,21.4,-0.0995,0.0712,1.4001,32.02794994,118.8576147,33.31,-0.674,-0.427,-0.113,0.798,17,3,91,1,2*5C,
$GPCHC,2125,119850,0,-0.56,-7.16,-0.04,5.98,27.6,0.143,-0.0112,1.138,32.02794807,118.8576125,33.33,-0.558,-0.545,0.407,0.78,16,3,91,1,2*5A,
$GPCHC,2125,119850.2,0,1.11,-10.28,-2.67,13.57,23.46,0.2104,0.0228,1.1603,32.02794693,118.8576116,33.27,-0.374,-0.645,-0.071,0.745,16,3,91,1,2*7A,
$GPCHC,2125,119850.4,0,1.53,-1.07,-4.82,13.38,5.84,0.025,0.0356,1.3365,32.02794576,118.8576106,33.32,-0.508,-0.688,-0.101,0.855,15,2,91,1,2*7B,
$GPCHC,2125,119850.8,0,3.43,-15.75,0.39,-7.86,-2.52,0.1695,0.0374,0.601,32.02794311,118.8576081,33.38,-0.559,-0.561,-0.074,0.792,15,2,91,1,2*50,
$GPCHC,2125,119851.2,0,1.94,1.21,0.77,5.92,-1.17,-0.0136,0.0218,0.6424,32.02794096,118.8576057,33.38,-0.583,-0.676,-0.603,0.893,15,3,91,1,2*47,
$GPCHC,2125,119851.6,281.17,0.07,-0.41,-0.56,7.89,0.45,0.0046,0.0008,0.654,32.02793855,118.8576031,33.64,-0.791,-0.64,0.021,1.017,17,6,91,0,2*69,
$GPCHC,2125,119852,58.1,6.74,-4.24,-1.74,4.5,0.92,0.0686,0.1097,0.9259,32.02793628,118.8576005,33.6,-0.528,-0.539,-0.115,0.755,15,5,91,1,2*7D,
$GPCHC,2125,119852.4,53.41,2.54,-6.82,3.67,3.03,0.51,0.0937,0.035,0.7836,32.02793402,118.8575977,33.59,-0.574,-0.61,0.012,0.837,17,5,91,1,2*71,
$GPCHC,2125,119852.8,0,4.02,-0.87,-5.45,0.22,-0.78,0.0092,0.0426,0.6067,32.02793191,118.8575949,33.52,-0.709,-0.681,-0.061,0.983,14,4,91,1,2*62,
$GPCHC,2125,119853.2,54.63,0.65,-1.86,-1.2,6.53,0.87,0.0238,0.0083,0.7323,32.02792983,118.8575923,33.53,-0.628,-0.553,-0.429,0.837,15,5,91,1,2*71,
$GPCHC,2125,119853.4,64.72,3.57,-5.89,6.48,-9.61,-2.4,0.0831,0.0505,0.8053,32.0279286,118.857591,33.53,-0.556,-0.655,-0.281,0.859,17,8,91,1,2*51,
$GPCHC,2125,119853.6,65.35,12.38,0.21,-9.14,-2.38,-0.85,-0.0015,0.0934,0.4254,32.02792751,118.8575894,33.64,-0.693,-0.514,0.12,0.863,17,8,91,0,2*6A,
$GPCHC,2125,119853.8,65.35,7.21,-1.65,4.31,2.22,1.1,0.0185,0.0811,0.6405,32.02792643,118.8575881,33.6,-0.602,-0.589,0.056,0.842,17,8,91,1,2*7E,
